paper,ptp,trial,t,x,y,condition,target.location
Spivey2005,22,7,1081,601,407,control,right
Spivey2005,22,7,1097,625,423,control,right
Spivey2005,22,7,1114,636,430,control,right
Spivey2005,22,7,1131,647,437,control,right
Spivey2005,22,7,1147,673,448,control,right
Spivey2005,22,7,1164,689,452,control,right
Spivey2005,22,7,1180,719,460,control,right
Spivey2005,22,7,1197,730,462,control,right
Spivey2005,22,7,1214,742,465,control,right
Spivey2005,22,8,116,529,87,control,right
Spivey2005,22,8,133,530,96,control,right
Spivey2005,22,8,151,533,111,control,right
Spivey2005,22,8,166,535,123,control,right
Spivey2005,22,8,183,540,145,control,right
Spivey2005,22,8,199,543,158,control,right
Spivey2005,22,8,216,546,183,control,right
Spivey2005,22,8,233,546,196,control,right
Spivey2005,22,8,249,546,210,control,right
Spivey2005,22,8,266,546,237,control,right
Spivey2005,22,8,284,546,251,control,right
Spivey2005,22,8,299,546,280,control,right
Spivey2005,22,8,316,546,294,control,right
Spivey2005,22,8,332,546,324,control,right
Spivey2005,22,8,349,546,337,control,right
Spivey2005,22,8,366,547,363,control,right
Spivey2005,22,8,382,549,386,control,right
Spivey2005,22,8,399,550,395,control,right
Spivey2005,22,8,415,551,403,control,right
Spivey2005,22,8,432,551,411,control,right
Spivey2005,22,8,449,551,412,control,right
Spivey2005,22,8,582,552,416,control,right
Spivey2005,22,8,598,555,426,control,right
Spivey2005,22,8,615,557,433,control,right
Spivey2005,22,8,632,559,449,control,right
Spivey2005,22,8,648,559,456,control,right
Spivey2005,22,8,665,559,469,control,right
Spivey2005,22,8,681,559,476,control,right
Spivey2005,22,8,698,558,480,control,right
Spivey2005,22,8,715,557,486,control,right
Spivey2005,22,8,1323,558,488,control,right
Spivey2005,22,8,1330,559,488,control,right
Spivey2005,22,8,1347,563,488,control,right
Spivey2005,22,8,1363,571,489,control,right
Spivey2005,22,8,1380,603,490,control,right
Spivey2005,22,8,1399,642,493,control,right
Spivey2005,22,8,1413,664,494,control,right
Spivey2005,22,8,1430,696,496,control,right
Spivey2005,22,8,1446,710,497,control,right
Spivey2005,22,8,1463,726,499,control,right
Spivey2005,22,14,815,547,88,control,right
Spivey2005,22,14,832,547,89,control,right
Spivey2005,22,14,848,546,90,control,right
Spivey2005,22,14,865,545,96,control,right
Spivey2005,22,14,882,543,100,control,right
Spivey2005,22,14,898,538,112,control,right
Spivey2005,22,14,917,533,127,control,right
Spivey2005,22,14,931,529,136,control,right
Spivey2005,22,14,951,520,161,control,right
Spivey2005,22,14,965,515,174,control,right
Spivey2005,22,14,981,503,202,control,right
Spivey2005,22,14,998,496,218,control,right
Spivey2005,22,14,1015,489,233,control,right
Spivey2005,22,14,1031,476,266,control,right
Spivey2005,22,14,1048,469,282,control,right
Spivey2005,22,14,1065,454,313,control,right
Spivey2005,22,14,1081,445,329,control,right
Spivey2005,22,14,1098,437,344,control,right
Spivey2005,22,14,1114,424,371,control,right
Spivey2005,22,14,1132,420,383,control,right
Spivey2005,22,14,1148,415,400,control,right
Spivey2005,22,14,1166,414,409,control,right
Spivey2005,22,14,1181,414,410,control,right
Spivey2005,22,14,1231,414,409,control,right
Spivey2005,22,14,1247,416,407,control,right
Spivey2005,22,14,1264,418,405,control,right
Spivey2005,22,14,1281,424,401,control,right
Spivey2005,22,14,1297,428,399,control,right
Spivey2005,22,14,1314,437,396,control,right
Spivey2005,22,14,1331,442,395,control,right
Spivey2005,22,14,1613,442,394,control,right
Spivey2005,22,14,1663,441,394,control,right
Spivey2005,22,14,1730,446,396,control,right
Spivey2005,22,14,1746,452,398,control,right
Spivey2005,22,14,1763,477,406,control,right
Spivey2005,22,14,1780,505,415,control,right
Spivey2005,22,14,1796,523,423,control,right
Spivey2005,22,14,1816,565,445,control,right
Spivey2005,22,14,1829,587,456,control,right
Spivey2005,22,14,1846,612,468,control,right
Spivey2005,22,14,1863,648,484,control,right
Spivey2005,22,14,1880,663,491,control,right
Spivey2005,22,14,1896,688,503,control,right
Spivey2005,22,14,1912,696,507,control,right
Spivey2005,22,14,1929,706,513,control,right
Spivey2005,22,14,1946,709,515,control,right
Spivey2005,22,14,1962,713,516,control,right
Spivey2005,22,14,1979,721,517,control,right
Spivey2005,22,14,1996,725,518,control,right
Spivey2005,22,14,2012,727,519,control,right
Spivey2005,22,14,2029,729,519,control,right
Spivey2005,22,15,482,522,112,control,left
Spivey2005,22,15,498,522,113,control,left
Spivey2005,22,15,515,521,117,control,left
Spivey2005,22,15,532,521,122,control,left
Spivey2005,22,15,548,519,136,control,left
Spivey2005,22,15,565,518,147,control,left
Spivey2005,22,15,582,513,180,control,left
Spivey2005,22,15,598,511,197,control,left
Spivey2005,22,15,615,510,213,control,left
Spivey2005,22,15,632,500,273,control,left
Spivey2005,22,15,648,496,291,control,left
Spivey2005,22,15,665,491,310,control,left
Spivey2005,22,15,681,478,344,control,left
Spivey2005,22,15,698,473,360,control,left
Spivey2005,22,15,715,463,387,control,left
Spivey2005,22,15,731,458,398,control,left
Spivey2005,22,15,748,450,413,control,left
Spivey2005,22,15,766,447,417,control,left
Spivey2005,22,15,781,445,421,control,left
Spivey2005,22,15,798,443,424,control,left
Spivey2005,22,15,814,442,424,control,left
Spivey2005,22,15,1380,442,425,control,left
Spivey2005,22,15,1396,441,426,control,left
Spivey2005,22,15,1413,435,430,control,left
Spivey2005,22,15,1430,429,433,control,left
Spivey2005,22,15,1446,420,437,control,left
Spivey2005,22,15,1463,396,443,control,left
Spivey2005,22,15,1480,365,449,control,left
Spivey2005,22,15,1499,350,453,control,left
Spivey2005,22,15,1566,292,474,control,left
Spivey2005,22,15,1579,279,478,control,left
Spivey2005,22,15,1596,275,479,control,left
Spivey2005,22,15,1612,271,480,control,left
Spivey2005,22,15,1629,270,480,control,left
Spivey2005,22,17,133,566,91,control,left
Spivey2005,22,17,150,566,93,control,left
Spivey2005,22,17,167,566,102,control,left
Spivey2005,22,17,183,566,118,control,left
Spivey2005,22,17,200,566,128,control,left
Spivey2005,22,17,216,565,157,control,left
Spivey2005,22,17,233,564,173,control,left
Spivey2005,22,17,250,562,192,control,left
Spivey2005,22,17,266,556,231,control,left
Spivey2005,22,17,284,555,253,control,left
Spivey2005,22,17,300,546,301,control,left
Spivey2005,22,17,316,541,328,control,left
Spivey2005,22,17,333,532,388,control,left
Spivey2005,22,17,350,528,415,control,left
Spivey2005,22,17,366,526,444,control,left
Spivey2005,22,17,383,520,522,control,left
Spivey2005,22,17,399,519,543,control,left
Spivey2005,22,17,416,518,561,control,left
Spivey2005,22,17,433,517,589,control,left
Spivey2005,22,17,449,517,601,control,left
Spivey2005,22,17,469,517,616,control,left
Spivey2005,22,17,482,517,619,control,left
Spivey2005,22,17,499,517,620,control,left
Spivey2005,22,17,549,517,619,control,left
Spivey2005,22,17,566,517,617,control,left
Spivey2005,22,17,582,518,609,control,left
Spivey2005,22,17,599,519,600,control,left
Spivey2005,22,17,615,520,595,control,left
Spivey2005,22,17,632,521,587,control,left
Spivey2005,22,17,649,522,583,control,left
Spivey2005,22,17,665,522,578,control,left
Spivey2005,22,17,682,522,573,control,left
Spivey2005,22,17,699,522,571,control,left
Spivey2005,22,17,715,522,569,control,left
Spivey2005,22,17,1347,518,569,control,left
Spivey2005,22,17,1364,511,569,control,left
Spivey2005,22,17,1380,485,569,control,left
Spivey2005,22,17,1398,467,569,control,left
Spivey2005,22,17,1474,288,564,control,left
Spivey2005,22,17,1480,267,563,control,left
Spivey2005,22,17,1497,234,561,control,left
Spivey2005,22,17,1513,225,559,control,left
Spivey2005,22,17,1530,219,558,control,left
Spivey2005,22,17,1547,217,557,control,left
Spivey2005,22,17,1680,218,557,control,left
Spivey2005,22,17,1696,218,556,control,left
Spivey2005,22,19,233,524,103,control,left
Spivey2005,22,19,250,524,105,control,left
Spivey2005,22,19,266,524,116,control,left
Spivey2005,22,19,283,524,124,control,left
Spivey2005,22,19,299,524,146,control,left
Spivey2005,22,19,316,524,160,control,left
Spivey2005,22,19,333,524,172,control,left
Spivey2005,22,19,349,523,204,control,left
Spivey2005,22,19,366,519,240,control,left
Spivey2005,22,19,382,517,259,control,left
Spivey2005,22,19,420,507,323,control,left
Spivey2005,22,19,442,501,367,control,left
Spivey2005,22,19,476,495,416,control,left
Spivey2005,22,19,522,483,481,control,left
Spivey2005,22,19,549,480,497,control,left
Spivey2005,22,19,566,478,503,control,left
Spivey2005,22,19,582,477,508,control,left
Spivey2005,22,19,682,477,507,control,left
Spivey2005,22,19,715,477,506,control,left
Spivey2005,22,19,1496,476,506,control,left
Spivey2005,22,19,1513,457,504,control,left
Spivey2005,22,19,1530,443,503,control,left
Spivey2005,22,19,1546,396,499,control,left
Spivey2005,22,19,1563,367,497,control,left
Spivey2005,22,19,1580,316,494,control,left
Spivey2005,22,19,1596,293,492,control,left
Spivey2005,22,19,1613,273,491,control,left
Spivey2005,22,19,1630,244,491,control,left
Spivey2005,22,19,1646,226,491,control,left
Spivey2005,22,19,1663,224,491,control,left
Spivey2005,22,19,1762,220,491,control,left
Spivey2005,22,19,1792,219,491,control,left
Spivey2005,22,20,242,521,120,control,left
Spivey2005,22,20,278,517,139,control,left
Spivey2005,22,20,303,514,158,control,left
Spivey2005,22,20,316,510,193,control,left
Spivey2005,22,20,332,508,209,control,left
Spivey2005,22,20,349,506,224,control,left
Spivey2005,22,20,366,501,263,control,left
Spivey2005,22,20,382,497,288,control,left
Spivey2005,22,20,399,490,332,control,left
Spivey2005,22,20,415,485,357,control,left
Spivey2005,22,20,432,475,404,control,left
Spivey2005,22,20,449,471,423,control,left
Spivey2005,22,20,465,466,439,control,left
Spivey2005,22,20,482,457,474,control,left
Spivey2005,22,20,499,450,502,control,left
Spivey2005,22,20,515,448,514,control,left
Spivey2005,22,20,532,444,531,control,left
Spivey2005,22,20,548,442,537,control,left
Spivey2005,22,20,565,441,542,control,left
Spivey2005,22,20,1513,439,542,control,left
Spivey2005,22,20,1529,434,542,control,left
Spivey2005,22,20,1546,418,541,control,left
Spivey2005,22,20,1563,392,539,control,left
Spivey2005,22,20,1580,379,538,control,left
Spivey2005,22,20,1660,270,531,control,left
Spivey2005,22,20,1679,255,530,control,left
Spivey2005,22,20,1696,251,530,control,left
Spivey2005,22,20,1712,250,530,control,left
Spivey2005,22,20,1779,249,529,control,left
Spivey2005,22,20,1795,248,529,control,left
Spivey2005,22,20,1812,247,528,control,left
Spivey2005,22,20,1829,246,528,control,left
Spivey2005,22,21,151,529,100,control,left
Spivey2005,22,21,166,529,104,control,left
Spivey2005,22,21,183,529,118,control,left
Spivey2005,22,21,200,529,126,control,left
Spivey2005,22,21,216,529,148,control,left
Spivey2005,22,21,233,529,161,control,left
Spivey2005,22,21,250,528,187,control,left
Spivey2005,22,21,266,527,201,control,left
Spivey2005,22,21,283,525,217,control,left
Spivey2005,22,21,299,521,247,control,left
Spivey2005,22,21,316,520,263,control,left
Spivey2005,22,21,333,515,294,control,left
Spivey2005,22,21,349,513,308,control,left
Spivey2005,22,21,366,510,336,control,left
Spivey2005,22,21,384,507,361,control,left
Spivey2005,22,21,399,505,374,control,left
Spivey2005,22,21,416,502,394,control,left
Spivey2005,22,21,432,500,403,control,left
Spivey2005,22,21,449,499,410,control,left
Spivey2005,22,21,466,499,416,control,left
Spivey2005,22,21,485,498,418,control,left
Spivey2005,22,21,1314,497,418,control,left
Spivey2005,22,21,1347,496,418,control,left
Spivey2005,22,21,1363,493,418,control,left
Spivey2005,22,21,1381,491,418,control,left
Spivey2005,22,21,1397,490,418,control,left
Spivey2005,22,21,1413,488,418,control,left
Spivey2005,22,21,1431,487,418,control,left
Spivey2005,22,21,1546,487,419,control,left
Spivey2005,22,21,1580,486,419,control,left
Spivey2005,22,21,1613,484,420,control,left
Spivey2005,22,21,1630,483,420,control,left
Spivey2005,22,21,1647,481,421,control,left
Spivey2005,22,21,1663,479,422,control,left
Spivey2005,22,21,1679,478,422,control,left
Spivey2005,22,21,1696,477,422,control,left
Spivey2005,22,21,1713,475,422,control,left
Spivey2005,22,21,1847,487,423,control,left
Spivey2005,22,21,1862,506,435,control,left
Spivey2005,22,22,466,515,110,control,left
Spivey2005,22,22,482,515,111,control,left
Spivey2005,22,22,499,512,117,control,left
Spivey2005,22,22,516,510,124,control,left
Spivey2005,22,22,532,504,140,control,left
Spivey2005,22,22,549,502,151,control,left
Spivey2005,22,22,566,496,179,control,left
Spivey2005,22,22,582,492,195,control,left
Spivey2005,22,22,600,482,224,control,left
Spivey2005,22,22,616,470,255,control,left
Spivey2005,22,22,632,463,269,control,left
Spivey2005,22,22,649,457,284,control,left
Spivey2005,22,22,669,450,298,control,left
Spivey2005,22,22,706,440,321,control,left
Spivey2005,22,22,717,431,338,control,left
Spivey2005,22,22,740,426,351,control,left
Spivey2005,22,22,778,424,357,control,left
Spivey2005,22,22,789,424,358,control,left
Spivey2005,22,22,1148,422,360,control,left
Spivey2005,22,22,1164,418,363,control,left
Spivey2005,22,22,1181,413,368,control,left
Spivey2005,22,22,1197,395,377,control,left
Spivey2005,22,22,1214,384,382,control,left
Spivey2005,22,22,1231,359,393,control,left
Spivey2005,22,22,1248,328,405,control,left
Spivey2005,22,22,1264,311,409,control,left
Spivey2005,22,22,1280,281,417,control,left
Spivey2005,22,22,1297,267,420,control,left
Spivey2005,22,22,1314,253,422,control,left
Spivey2005,22,22,1331,234,427,control,left
Spivey2005,22,22,1347,227,429,control,left
Spivey2005,22,22,1364,222,432,control,left
Spivey2005,22,22,1397,221,432,control,left
Spivey2005,22,22,1491,221,433,control,left
Spivey2005,22,22,1613,221,434,control,left
Spivey2005,22,24,200,515,97,control,right
Spivey2005,22,24,216,515,100,control,right
Spivey2005,22,24,234,517,108,control,right
Spivey2005,22,24,250,520,124,control,right
Spivey2005,22,24,268,522,133,control,right
Spivey2005,22,24,283,525,148,control,right
Spivey2005,22,24,300,529,178,control,right
Spivey2005,22,24,316,530,193,control,right
Spivey2005,22,24,333,532,231,control,right
Spivey2005,22,24,349,532,252,control,right
Spivey2005,22,24,366,533,275,control,right
Spivey2005,22,24,383,533,329,control,right
Spivey2005,22,24,399,533,350,control,right
Spivey2005,22,24,416,533,397,control,right
Spivey2005,22,24,433,531,418,control,right
Spivey2005,22,24,449,528,452,control,right
Spivey2005,22,24,466,520,484,control,right
Spivey2005,22,24,482,516,497,control,right
Spivey2005,22,24,499,508,518,control,right
Spivey2005,22,24,516,505,527,control,right
Spivey2005,22,24,532,504,531,control,right
Spivey2005,22,24,549,502,534,control,right
Spivey2005,22,24,659,502,533,control,right
Spivey2005,22,24,1300,511,532,control,right
Spivey2005,22,24,1314,519,532,control,right
Spivey2005,22,24,1330,545,532,control,right
Spivey2005,22,24,1347,558,532,control,right
Spivey2005,22,24,1364,571,532,control,right
Spivey2005,22,24,1381,594,533,control,right
Spivey2005,22,24,1397,602,534,control,right
Spivey2005,22,24,1413,614,535,control,right
Spivey2005,22,24,1430,616,535,control,right
Spivey2005,22,24,1660,624,534,control,right
Spivey2005,22,24,1680,628,533,control,right
Spivey2005,22,24,1696,639,533,control,right
Spivey2005,22,24,1713,650,533,control,right
Spivey2005,22,24,1729,677,533,control,right
Spivey2005,22,24,1746,705,533,control,right
Spivey2005,22,24,1765,718,533,control,right
Spivey2005,22,24,1779,745,535,control,right
Spivey2005,22,24,1796,757,535,control,right
Spivey2005,22,24,1813,766,535,control,right
Spivey2005,22,24,1829,778,535,control,right
Spivey2005,22,24,1846,780,535,control,right
Spivey2005,22,26,166,496,73,control,right
Spivey2005,22,26,183,499,83,control,right
Spivey2005,22,26,199,501,90,control,right
Spivey2005,22,26,217,507,108,control,right
Spivey2005,22,26,233,513,125,control,right
Spivey2005,22,26,249,517,141,control,right
Spivey2005,22,26,266,524,176,control,right
Spivey2005,22,26,283,526,201,control,right
Spivey2005,22,26,299,531,244,control,right
Spivey2005,22,26,316,533,269,control,right
Spivey2005,22,26,332,535,316,control,right
Spivey2005,22,26,349,535,359,control,right
Spivey2005,22,26,366,535,380,control,right
Spivey2005,22,26,382,534,416,control,right
Spivey2005,22,26,401,533,433,control,right
Spivey2005,22,26,416,531,448,control,right
Spivey2005,22,26,432,527,474,control,right
Spivey2005,22,26,449,523,483,control,right
Spivey2005,22,26,465,516,496,control,right
Spivey2005,22,26,482,515,498,control,right
Spivey2005,22,26,499,515,499,control,right
Spivey2005,22,26,565,515,498,control,right
Spivey2005,22,26,598,515,497,control,right
Spivey2005,22,26,1330,516,497,control,right
Spivey2005,22,26,1347,518,497,control,right
Spivey2005,22,26,1363,523,497,control,right
Spivey2005,22,26,1382,555,497,control,right
Spivey2005,22,26,1397,571,497,control,right
Spivey2005,22,26,1413,589,498,control,right
Spivey2005,22,26,1430,626,499,control,right
Spivey2005,22,26,1446,644,500,control,right
Spivey2005,22,26,1463,670,502,control,right
Spivey2005,22,26,1480,679,502,control,right
Spivey2005,22,26,1496,692,503,control,right
Spivey2005,22,26,1566,694,503,control,right
Spivey2005,22,26,1613,696,503,control,right
Spivey2005,22,26,1629,707,503,control,right
Spivey2005,22,26,1646,714,503,control,right
Spivey2005,22,26,1663,731,504,control,right
Spivey2005,22,26,1679,738,504,control,right
Spivey2005,22,26,1696,744,505,control,right
Spivey2005,22,26,1712,756,505,control,right
Spivey2005,22,26,1729,760,505,control,right
Spivey2005,22,26,1746,763,505,control,right
Spivey2005,22,31,166,508,89,control,left
Spivey2005,22,31,199,508,92,control,left
Spivey2005,22,31,216,508,99,control,left
Spivey2005,22,31,232,508,104,control,left
Spivey2005,22,31,249,507,122,control,left
Spivey2005,22,31,266,506,133,control,left
Spivey2005,22,31,282,504,160,control,left
Spivey2005,22,31,299,502,176,control,left
Spivey2005,22,31,316,500,192,control,left
Spivey2005,22,31,332,496,227,control,left
Spivey2005,22,31,349,490,265,control,left
Spivey2005,22,31,369,485,303,control,left
Spivey2005,22,31,382,481,333,control,left
Spivey2005,22,31,399,479,356,control,left
Spivey2005,22,31,415,477,401,control,left
Spivey2005,22,31,432,476,422,control,left
Spivey2005,22,31,449,476,438,control,left
Spivey2005,22,31,465,476,472,control,left
Spivey2005,22,31,482,476,489,control,left
Spivey2005,22,31,498,479,516,control,left
Spivey2005,22,31,515,481,525,control,left
Spivey2005,22,31,532,483,535,control,left
Spivey2005,22,31,548,483,537,control,left
Spivey2005,22,31,565,484,537,control,left
Spivey2005,22,31,615,484,536,control,left
Spivey2005,22,31,632,484,534,control,left
Spivey2005,22,31,648,484,533,control,left
Spivey2005,22,31,665,484,532,control,left
Spivey2005,22,31,1414,482,532,control,left
Spivey2005,22,31,1430,478,532,control,left
Spivey2005,22,31,1446,470,532,control,left
Spivey2005,22,31,1463,445,531,control,left
Spivey2005,22,31,1482,429,531,control,left
Spivey2005,22,31,1496,375,529,control,left
Spivey2005,22,31,1513,351,527,control,left
Spivey2005,22,31,1529,297,523,control,left
Spivey2005,22,31,1546,276,521,control,left
Spivey2005,22,31,1563,258,520,control,left
Spivey2005,22,31,1579,230,518,control,left
Spivey2005,22,31,1659,203,516,control,left
Spivey2005,22,34,249,505,77,control,right
Spivey2005,22,34,266,505,79,control,right
Spivey2005,22,34,282,506,86,control,right
Spivey2005,22,34,299,507,91,control,right
Spivey2005,22,34,316,508,103,control,right
Spivey2005,22,34,333,508,124,control,right
Spivey2005,22,34,349,508,135,control,right
Spivey2005,22,34,365,508,158,control,right
Spivey2005,22,34,382,508,171,control,right
Spivey2005,22,34,402,507,185,control,right
Spivey2005,22,34,415,505,213,control,right
Spivey2005,22,34,432,503,228,control,right
Spivey2005,22,34,449,499,256,control,right
Spivey2005,22,34,465,497,270,control,right
Spivey2005,22,34,482,491,295,control,right
Spivey2005,22,34,498,489,303,control,right
Spivey2005,22,34,515,483,319,control,right
Spivey2005,22,34,533,477,344,control,right
Spivey2005,22,34,549,475,351,control,right
Spivey2005,22,34,565,473,358,control,right
Spivey2005,22,34,582,471,366,control,right
Spivey2005,22,34,598,471,370,control,right
Spivey2005,22,34,615,470,373,control,right
Spivey2005,22,34,648,470,374,control,right
Spivey2005,22,34,1296,471,374,control,right
Spivey2005,22,34,1313,475,374,control,right
Spivey2005,22,34,1333,493,376,control,right
Spivey2005,22,34,1354,506,376,control,right
Spivey2005,22,34,1363,524,378,control,right
Spivey2005,22,34,1381,575,385,control,right
Spivey2005,22,34,1396,612,392,control,right
Spivey2005,22,34,1413,683,407,control,right
Spivey2005,22,34,1429,718,415,control,right
Spivey2005,22,34,1446,765,423,control,right
Spivey2005,22,34,1463,782,426,control,right
Spivey2005,22,34,1479,804,432,control,right
Spivey2005,22,34,1579,810,435,control,right
Spivey2005,23,6,150,561,95,control,right
Spivey2005,23,6,166,562,95,control,right
Spivey2005,23,6,183,563,97,control,right
Spivey2005,23,6,200,566,101,control,right
Spivey2005,23,6,217,570,109,control,right
Spivey2005,23,6,233,572,114,control,right
Spivey2005,23,6,250,578,124,control,right
Spivey2005,23,6,266,582,131,control,right
Spivey2005,23,6,283,592,147,control,right
Spivey2005,23,6,299,599,155,control,right
Spivey2005,23,6,316,605,164,control,right
Spivey2005,23,6,333,621,184,control,right
Spivey2005,23,6,349,629,193,control,right
Spivey2005,23,6,366,644,216,control,right
Spivey2005,23,6,383,651,227,control,right
Spivey2005,23,6,400,660,247,control,right
Spivey2005,23,6,416,664,256,control,right
Spivey2005,23,6,433,668,272,control,right
Spivey2005,23,6,449,671,285,control,right
Spivey2005,23,6,466,671,289,control,right
Spivey2005,23,6,482,671,291,control,right
Spivey2005,23,6,499,671,294,control,right
Spivey2005,23,6,615,671,293,control,right
Spivey2005,23,6,1081,670,293,control,right
Spivey2005,23,6,1281,671,294,control,right
Spivey2005,23,6,1297,673,295,control,right
Spivey2005,23,6,1314,674,296,control,right
Spivey2005,23,6,1331,679,300,control,right
Spivey2005,23,6,1347,684,304,control,right
Spivey2005,23,6,1363,699,318,control,right
Spivey2005,23,6,1380,706,325,control,right
Spivey2005,23,6,1397,730,349,control,right
Spivey2005,23,6,1413,742,363,control,right
Spivey2005,23,6,1430,751,375,control,right
Spivey2005,23,6,1447,776,406,control,right
Spivey2005,23,6,1464,788,422,control,right
Spivey2005,23,6,1480,806,451,control,right
Spivey2005,23,6,1572,819,493,control,right
Spivey2005,23,7,200,538,100,control,left
Spivey2005,23,7,216,539,101,control,left
Spivey2005,23,7,233,539,102,control,left
Spivey2005,23,7,250,541,108,control,left
Spivey2005,23,7,266,543,111,control,left
Spivey2005,23,7,283,545,120,control,left
Spivey2005,23,7,300,546,129,control,left
Spivey2005,23,7,316,546,133,control,left
Spivey2005,23,7,336,547,142,control,left
Spivey2005,23,7,349,547,146,control,left
Spivey2005,23,7,366,548,150,control,left
Spivey2005,23,7,382,549,159,control,left
Spivey2005,23,7,401,549,164,control,left
Spivey2005,23,7,416,550,176,control,left
Spivey2005,23,7,432,551,182,control,left
Spivey2005,23,7,449,553,194,control,left
Spivey2005,23,7,466,554,200,control,left
Spivey2005,23,7,482,555,207,control,left
Spivey2005,23,7,499,556,220,control,left
Spivey2005,23,7,516,557,230,control,left
Spivey2005,23,7,532,558,234,control,left
Spivey2005,23,7,549,558,243,control,left
Spivey2005,23,7,565,559,247,control,left
Spivey2005,23,7,582,559,252,control,left
Spivey2005,23,7,599,559,254,control,left
Spivey2005,23,7,615,559,256,control,left
Spivey2005,23,7,632,559,257,control,left
Spivey2005,23,7,649,559,258,control,left
Spivey2005,23,7,1163,559,259,control,left
Spivey2005,23,7,1181,555,260,control,left
Spivey2005,23,7,1197,549,262,control,left
Spivey2005,23,7,1214,529,268,control,left
Spivey2005,23,7,1230,515,273,control,left
Spivey2005,23,7,1247,491,284,control,left
Spivey2005,23,7,1264,478,290,control,left
Spivey2005,23,7,1280,454,305,control,left
Spivey2005,23,7,1297,445,311,control,left
Spivey2005,23,7,1314,439,317,control,left
Spivey2005,23,7,1330,426,329,control,left
Spivey2005,23,7,1347,421,334,control,left
Spivey2005,23,7,1364,408,348,control,left
Spivey2005,23,7,1380,395,364,control,left
Spivey2005,23,7,1397,388,372,control,left
Spivey2005,23,7,1413,373,395,control,left
Spivey2005,23,7,1430,366,406,control,left
Spivey2005,23,7,1450,349,432,control,left
Spivey2005,23,7,1463,340,444,control,left
Spivey2005,23,7,1481,331,455,control,left
Spivey2005,23,7,1496,309,479,control,left
Spivey2005,23,7,1574,236,528,control,left
Spivey2005,23,7,1613,234,527,control,left
Spivey2005,23,8,183,515,102,control,right
Spivey2005,23,8,200,515,104,control,right
Spivey2005,23,8,216,516,108,control,right
Spivey2005,23,8,233,516,110,control,right
Spivey2005,23,8,251,516,119,control,right
Spivey2005,23,8,266,516,124,control,right
Spivey2005,23,8,283,516,139,control,right
Spivey2005,23,8,300,516,147,control,right
Spivey2005,23,8,316,516,163,control,right
Spivey2005,23,8,333,516,172,control,right
Spivey2005,23,8,349,516,189,control,right
Spivey2005,23,8,367,516,198,control,right
Spivey2005,23,8,383,517,206,control,right
Spivey2005,23,8,406,517,231,control,right
Spivey2005,23,8,433,517,243,control,right
Spivey2005,23,8,449,517,249,control,right
Spivey2005,23,8,466,517,255,control,right
Spivey2005,23,8,482,517,256,control,right
Spivey2005,23,8,501,517,257,control,right
Spivey2005,23,8,516,516,257,control,right
Spivey2005,23,8,1530,517,258,control,right
Spivey2005,23,8,1547,521,259,control,right
Spivey2005,23,8,1563,533,266,control,right
Spivey2005,23,8,1580,542,270,control,right
Spivey2005,23,8,1597,563,285,control,right
Spivey2005,23,8,1614,575,294,control,right
Spivey2005,23,8,1630,605,317,control,right
Spivey2005,23,8,1663,638,341,control,right
Spivey2005,23,8,1697,694,391,control,right
Spivey2005,23,8,1736,718,419,control,right
Spivey2005,23,8,1747,737,448,control,right
Spivey2005,23,8,1772,748,478,control,right
Spivey2005,23,8,1779,750,483,control,right
Spivey2005,23,8,1796,752,488,control,right
Spivey2005,23,8,1813,754,491,control,right
Spivey2005,23,8,1829,754,492,control,right
Spivey2005,23,9,149,494,106,control,left
Spivey2005,23,9,167,497,112,control,left
Spivey2005,23,9,183,501,119,control,left
Spivey2005,23,9,199,513,135,control,left
Spivey2005,23,9,216,521,144,control,left
Spivey2005,23,9,232,541,166,control,left
Spivey2005,23,9,249,552,178,control,left
Spivey2005,23,9,266,565,192,control,left
Spivey2005,23,9,282,599,233,control,left
Spivey2005,23,9,299,618,252,control,left
Spivey2005,23,9,316,655,293,control,left
Spivey2005,23,9,332,674,316,control,left
Spivey2005,23,9,349,703,357,control,left
Spivey2005,23,9,366,731,402,control,left
Spivey2005,23,9,382,742,419,control,left
Spivey2005,23,9,400,759,451,control,left
Spivey2005,23,9,415,765,464,control,left
Spivey2005,23,9,433,769,483,control,left
Spivey2005,23,9,449,770,494,control,left
Spivey2005,23,9,465,770,499,control,left
Spivey2005,23,9,482,770,504,control,left
Spivey2005,23,9,565,770,503,control,left
Spivey2005,23,9,585,770,501,control,left
Spivey2005,23,9,599,770,500,control,left
Spivey2005,23,9,618,770,499,control,left
Spivey2005,23,9,631,770,498,control,left
Spivey2005,23,9,648,769,498,control,left
Spivey2005,23,9,731,769,496,control,left
Spivey2005,23,9,764,769,495,control,left
Spivey2005,23,9,781,768,495,control,left
Spivey2005,23,9,798,767,493,control,left
Spivey2005,23,9,837,765,490,control,left
Spivey2005,23,9,859,761,486,control,left
Spivey2005,23,9,891,753,483,control,left
Spivey2005,23,9,906,741,477,control,left
Spivey2005,23,9,931,712,468,control,left
Spivey2005,23,9,947,705,467,control,left
Spivey2005,23,9,964,699,465,control,left
Spivey2005,23,9,981,678,464,control,left
Spivey2005,23,9,997,664,464,control,left
Spivey2005,23,9,1015,637,464,control,left
Spivey2005,23,9,1030,609,467,control,left
Spivey2005,23,9,1047,596,468,control,left
Spivey2005,23,9,1064,563,472,control,left
